gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,35,1,2,2,1,1,1,1,1,1,0,1,0,29.75,996.45,0
1,0,1,1,56,1,0,0,2,0,2,2,0,2,1,0,1,75.9,4487.3,0
0,1,1,1,42,1,0,1,2,0,2,2,2,2,0,1,2,109.0,5068.05,0
1,0,0,0,20,1,2,0,2,2,0,0,0,0,1,0,2,66.05,1581.95,0
0,0,1,0,28,1,2,1,0,0,2,0,2,2,0,1,2,104.95,3414.65,0
1,0,1,1,66,1,2,1,2,2,2,2,2,2,2,1,1,118.8,8058.55,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,1,24.3,457.3,0
1,0,0,0,7,1,0,0,0,2,0,2,2,2,0,0,3,77.85,931.55,0
0,0,1,0,66,0,1,0,2,2,2,0,0,2,2,1,2,53.7,3580.95,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,25.1,20.6,1
1,0,1,1,64,1,2,1,2,2,2,2,2,2,2,1,1,121.05,8152.3,0
1,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,0,84.0,868.5,1
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,73.65,69.15,1
0,0,1,0,66,1,2,1,2,2,2,0,2,2,2,1,2,115.25,7751.7,0
0,0,1,0,65,1,2,2,1,1,1,1,1,1,2,0,0,29.5,1753.0,0
1,1,1,0,4,1,2,1,0,0,0,0,0,2,0,1,2,91.15,856.65,1
0,1,0,0,12,1,0,2,1,1,1,1,1,1,1,0,0,24.85,369.6,0
1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,1,3,25.25,499.4,0
1,0,1,1,19,1,2,2,1,1,1,1,1,1,0,1,0,29.9,546.85,0
0,1,1,0,20,1,2,1,0,2,2,0,0,2,0,1,2,98.35,2381.55,1
0,0,0,0,45,1,0,2,1,1,1,1,1,1,2,0,0,25.15,1020.75,0
0,0,1,1,61,1,2,1,2,0,0,2,0,2,1,1,1,98.85,6341.45,1
1,0,0,1,15,1,2,1,2,0,0,0,0,0,0,0,2,84.85,1747.2,0
1,0,0,0,0,1,2,1,0,2,0,0,0,2,0,1,1,95.35,90.85,1
0,0,0,0,56,1,2,1,0,0,0,0,2,2,1,1,0,98.5,5757.2,0
1,1,1,0,37,1,0,1,0,2,2,0,2,2,1,1,0,105.05,4304.0,0
0,0,1,0,66,1,2,1,2,0,0,0,0,0,2,0,0,84.95,5737.6,0
0,0,0,0,41,1,2,1,2,0,2,0,2,0,1,0,1,99.4,4615.25,0
0,0,0,0,19,1,0,1,2,2,0,0,0,0,0,1,0,84.35,2015.35,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,75.1,70.6,1
0,1,0,0,0,1,0,1,0,2,2,0,2,2,0,1,1,104.3,442.85,1
0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,59.9,55.4,1
1,0,1,1,21,0,1,0,0,2,2,0,0,2,1,1,1,50.35,1246.4,0
1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,54.3,49.8,0
0,0,0,0,38,1,2,0,0,0,0,0,0,0,0,1,3,54.65,2139.1,0
0,0,1,1,65,1,0,0,2,0,2,2,2,2,2,1,1,86.5,5999.85,0
0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,0,3,95.55,6293.75,0
1,0,1,1,33,1,0,1,0,2,0,0,2,0,0,1,3,90.8,3266.0,1
0,1,1,0,53,1,2,1,2,2,2,2,0,0,1,1,2,98.55,5483.9,0
0,1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,90.05,187.45,1
1,0,1,1,49,1,0,2,1,1,1,1,1,1,1,0,3,24.0,1026.35,0
0,0,0,0,52,1,0,1,2,2,2,0,2,2,1,1,2,110.95,6145.85,1
0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,0,29.2,1810.55,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,24.25,58.85,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,75.65,71.15,1
0,0,0,1,0,1,0,1,0,0,2,2,2,2,0,1,0,102.6,396.3,1
0,0,0,0,0,1,2,1,0,2,0,2,0,2,0,1,2,98.0,362.2,1
0,0,0,0,30,1,2,1,0,2,2,0,2,2,1,1,0,109.3,3886.45,0
1,0,0,0,0,1,0,1,2,2,0,0,2,2,0,0,2,104.7,198.5,0
0,1,1,0,6,1,0,0,2,0,2,2,2,2,1,1,2,83.7,943.85,0
1,0,0,0,45,1,2,1,0,0,2,0,0,0,0,0,1,84.5,4242.35,1
0,1,0,0,44,1,2,1,2,2,0,0,0,0,0,1,2,87.9,4113.7,0
0,1,1,0,20,1,0,1,0,0,2,0,2,0,0,1,1,90.2,2067.0,0
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,75.95,371.6,0
1,0,1,0,56,0,1,0,0,0,0,2,2,0,2,1,0,43.5,2337.45,0
1,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,1,24.25,856.5,0
1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,1,3,23.85,152.6,0
1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,1,3,60.3,154.55,0
0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,54.65,115.1,1
1,0,1,0,55,1,2,0,2,0,2,0,0,2,2,1,3,74.4,4226.7,0
1,0,0,0,46,1,2,0,2,2,2,2,2,2,2,1,3,93.75,4652.4,0
1,0,1,0,43,1,0,1,0,2,0,0,2,0,0,1,1,89.8,4297.95,0
0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,3,24.55,1090.1,0
0,0,0,1,59,0,1,0,0,2,0,2,2,0,2,0,3,49.75,2933.95,0
1,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,0,24.2,1253.8,0
1,0,0,0,39,1,2,1,2,0,2,2,2,2,0,1,1,112.95,4964.7,0
0,0,1,0,65,1,0,0,0,2,2,2,2,2,2,1,1,85.2,5705.05,0
1,0,1,1,66,1,2,0,2,2,2,2,2,2,2,1,1,96.45,6614.9,0
0,0,1,1,11,1,0,0,2,2,0,0,2,2,0,0,3,79.05,1215.8,0
0,0,1,1,62,1,0,2,1,1,1,1,1,1,2,1,0,23.85,1292.65,0
0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,54.4,49.9,0
0,0,0,0,40,1,0,1,0,2,2,2,2,2,2,1,0,108.9,4904.2,0
0,0,0,0,25,1,2,1,0,0,2,0,0,2,0,1,2,94.4,2806.9,1
0,0,0,1,43,1,0,2,1,1,1,1,1,1,1,0,1,23.95,921.3,0
1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,0,0,89.0,662.65,1
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,25.15,158.95,0
0,0,1,1,2,1,0,1,0,2,0,0,2,0,0,1,2,88.05,680.05,1
1,1,1,0,40,1,2,1,0,0,2,0,2,2,0,1,2,105.5,4680.05,1
0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,32.95,131.05,1
0,1,0,0,43,1,2,1,0,0,2,0,0,2,0,1,1,95.35,4515.85,1
0,0,1,1,63,0,1,0,0,2,2,0,2,2,2,1,1,59.45,3772.5,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,49.65,45.15,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,24.75,20.25,0
1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,78.9,74.4,1
1,0,1,0,66,1,0,2,1,1,1,1,1,1,2,0,1,24.2,1421.9,0
1,0,1,1,62,1,2,1,2,2,2,2,2,2,2,1,0,119.2,7849.85,0
0,0,0,0,57,1,2,1,0,2,2,2,2,2,0,1,1,114.35,7002.95,0
1,0,1,1,42,1,2,2,1,1,1,1,1,1,2,0,3,28.05,1173.35,0
0,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,24.1,93.45,0
1,0,1,0,26,1,0,0,2,2,0,2,0,2,1,0,3,75.0,2201.75,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,75.1,70.6,0
0,0,1,0,15,1,0,0,2,0,2,2,2,2,1,0,3,85.4,1714.95,0
0,0,0,1,35,1,2,1,0,2,0,0,2,0,0,1,0,93.0,3645.05,0
1,0,1,1,21,1,2,1,2,2,0,2,2,0,0,0,2,105.25,2793.55,0
1,0,1,1,62,1,0,1,2,0,2,0,0,0,2,0,1,84.85,5375.15,0
1,1,0,0,46,1,2,1,0,2,2,2,2,2,0,1,2,115.25,5832.0,0
1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,79.8,75.3,1
1,1,0,0,10,1,2,1,0,0,0,0,0,0,0,1,0,78.95,1261.35,0
1,0,1,0,66,1,0,0,2,2,2,2,2,2,2,0,3,88.95,6033.1,0
1,0,0,0,3,1,0,1,0,0,2,0,2,2,0,1,2,98.55,811.65,0
0,1,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,89.2,392.5,0
0,0,0,0,40,1,0,1,2,2,2,0,2,0,1,1,1,100.15,4664.2,0
1,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,2,90.55,308.1,0
1,1,0,0,3,1,2,0,2,0,0,0,0,0,0,0,2,59.05,494.05,1
0,0,0,0,36,1,0,0,0,0,2,2,0,2,2,0,1,71.0,2762.75,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,74.65,194.2,0
1,0,1,1,62,1,0,1,2,2,2,0,2,2,2,1,1,107.75,7074.4,0
0,0,0,0,30,1,2,0,0,0,2,0,0,0,1,0,2,60.3,1941.5,0
0,0,1,1,35,1,0,0,2,0,0,2,2,2,1,1,1,79.2,3187.65,0
0,1,0,0,66,1,2,1,2,2,2,2,2,2,2,1,1,121.85,8436.25,0
1,0,0,0,6,1,2,2,1,1,1,1,1,1,0,0,2,29.5,316.2,0
0,0,1,0,66,1,0,2,1,1,1,1,1,1,2,0,1,25.0,1502.25,0
0,0,1,0,66,1,2,1,0,2,2,2,2,2,1,1,0,113.0,8003.8,0
0,0,0,0,0,1,2,1,0,2,2,2,2,2,0,1,1,114.4,669.45,1
0,0,0,0,65,1,2,1,2,2,2,2,2,2,2,1,2,123.15,8477.6,0
1,1,0,0,39,1,0,0,2,0,2,0,0,2,1,0,1,67.2,2791.5,1
0,0,0,0,12,1,2,1,0,0,0,2,0,2,0,1,2,94.6,1612.75,1
0,1,0,0,0,1,2,1,0,2,0,0,0,2,0,0,2,94.0,161.5,1
1,0,0,0,29,1,2,1,0,0,0,0,0,0,0,0,1,79.85,2636.05,1
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,80.0,220.6,1
1,1,0,0,13,1,2,1,2,0,0,0,2,0,0,1,2,95.1,1660.0,1
1,0,0,0,34,1,0,1,0,2,0,2,0,2,1,1,1,94.1,3488.15,0
0,1,1,0,66,1,2,1,2,2,2,2,2,2,2,1,0,119.35,8317.95,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,48.3,43.8,0
0,0,0,0,17,1,0,1,0,2,2,2,0,0,0,0,0,87.7,2032.3,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,24.45,109.6,0
0,0,0,1,0,1,2,1,0,2,2,0,0,0,0,0,0,88.55,333.55,1
1,0,0,0,0,1,0,1,0,2,0,0,2,2,0,0,2,100.15,167.3,1
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,1,3,25.05,945.7,0
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,0,3,28.0,173.0,0
1,1,0,0,14,1,2,1,0,0,0,0,2,0,0,1,2,88.85,1745.2,0
1,0,1,0,44,1,0,2,1,1,1,1,1,1,2,0,3,25.05,1067.65,0
1,0,0,0,8,1,2,0,0,2,0,0,0,0,0,1,1,60.0,767.55,0
0,0,1,1,61,1,2,1,2,0,2,2,0,2,1,1,0,104.75,6689.0,0
0,0,0,0,55,1,2,1,0,2,2,0,2,2,1,1,2,108.45,6423.0,0
0,0,1,0,19,1,0,1,0,0,2,0,0,0,0,1,2,79.1,1797.75,0
1,0,1,1,64,1,2,1,2,2,0,0,2,2,0,1,2,110.55,7554.05,0
1,0,1,1,25,1,2,0,2,2,0,2,0,2,1,1,0,79.75,2344.5,0
1,0,1,1,39,1,2,1,0,2,2,0,0,2,1,1,1,99.5,4368.85,0
1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,39.95,35.45,1
1,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,106.45,700.85,1
1,0,0,1,0,1,0,0,0,0,0,2,0,2,0,1,3,64.05,59.55,0
1,0,1,1,57,1,2,1,0,2,2,0,2,2,2,1,0,109.3,6597.25,0
1,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,0,84.0,868.5,1
1,0,1,0,65,1,2,1,2,2,2,0,2,2,1,1,2,114.1,7854.15,0
0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,2,54.8,217.1,0
1,1,1,0,65,1,2,2,1,1,1,1,1,1,2,0,0,29.35,1901.0,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,1,0,24.8,470.6,0
1,1,1,0,14,1,0,1,0,2,0,0,0,0,0,1,2,78.15,1463.5,1
0,0,0,0,32,1,0,2,1,1,1,1,1,1,2,0,3,24.55,741.5,0
1,1,1,0,66,1,0,0,2,2,2,2,2,0,2,0,0,78.9,5360.75,0
0,0,0,1,59,0,1,0,0,2,0,2,2,0,2,0,3,49.75,2933.95,0
0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,23.95,19.45,1
1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,2,78.3,704.3,0
0,0,0,0,45,1,2,1,2,2,2,0,2,2,1,0,0,111.95,5680.9,0
0,0,1,1,11,1,0,1,2,0,0,2,2,0,0,0,2,96.35,1574.45,1
1,0,0,0,42,1,0,0,0,2,2,2,2,2,2,0,1,83.4,3771.5,0
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,24.35,35.9,1
1,0,0,1,18,0,1,0,2,0,0,2,0,0,2,0,3,40.25,830.8,0
0,0,1,1,30,1,2,0,2,2,2,2,2,2,2,1,1,97.4,3379.25,0
0,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,2,75.05,2419.0,0
1,0,0,0,18,1,0,1,0,0,0,0,2,2,0,1,2,94.85,2238.5,1
0,0,0,0,23,1,2,1,0,0,2,0,2,2,0,0,0,105.05,2878.75,0
0,0,0,0,17,1,0,1,0,2,2,2,0,0,0,0,0,87.7,2032.3,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,47.4,42.9,1
0,0,1,1,21,1,0,0,2,2,2,2,0,0,1,0,3,70.65,1874.45,0
0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,24.75,865.0,0
1,0,0,0,18,1,2,1,0,2,2,0,0,0,0,1,0,89.35,2048.8,0
1,0,0,0,65,1,2,1,0,2,0,0,0,0,1,1,1,83.55,5552.5,0
1,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,2,100.55,1148.1,1
0,0,1,1,42,1,2,1,2,2,0,0,2,2,0,1,1,109.75,4997.5,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,24.8,20.3,1
0,0,1,0,61,1,2,1,0,2,2,0,2,2,1,1,0,110.2,6816.95,0
0,0,0,0,17,1,2,1,0,2,0,0,0,0,0,1,2,83.65,1676.95,1
0,1,1,0,36,1,2,1,2,0,2,0,2,2,1,1,0,109.7,4599.15,0
1,0,0,0,48,1,2,1,0,0,2,0,0,2,0,0,1,93.9,4869.5,0
1,0,1,1,20,1,0,1,0,0,0,0,0,2,1,0,0,83.45,2034.25,0
