gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,77.9,469.8,1
1,0,0,0,7,1,0,0,0,2,2,2,0,0,0,1,2,63.9,688.5,0
1,0,0,0,5,1,0,0,2,0,2,2,2,0,0,1,3,72.5,653.25,0
0,0,1,1,47,1,2,1,0,0,2,0,0,2,1,1,2,93.15,4554.85,0
0,0,0,0,43,1,2,0,2,2,0,2,0,2,2,0,3,77.05,3496.3,0
0,0,1,1,63,0,1,0,0,2,2,2,2,2,2,1,2,62.55,4103.9,0
0,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,91.35,1639.3,1
0,0,1,0,44,0,1,0,0,2,2,0,0,0,1,0,3,37.7,1604.5,1
1,0,1,1,23,1,2,1,0,0,0,0,0,0,0,1,0,78.75,1929.0,0
1,0,1,0,18,1,0,0,2,0,0,2,0,0,1,1,1,59.25,1292.2,0
1,0,1,1,57,1,0,1,0,2,0,2,2,2,1,1,0,101.45,6145.2,0
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,23.85,272.35,0
1,0,0,0,53,1,2,1,0,0,0,0,2,0,1,1,2,89.9,4939.25,0
1,1,1,0,0,1,0,1,0,0,2,0,2,2,0,1,1,98.5,181.65,0
1,0,1,1,40,1,0,2,1,1,1,1,1,1,1,0,0,23.6,926.0,0
0,0,1,1,29,1,2,2,1,1,1,1,1,1,0,0,0,27.25,838.5,0
1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,21.85,84.2,0
1,1,1,0,62,1,2,1,0,2,2,2,2,2,1,1,0,110.35,7051.95,0
0,0,0,0,25,0,1,0,0,2,0,0,0,0,0,1,2,33.6,856.35,1
0,1,1,0,52,1,2,1,2,2,2,2,0,0,1,0,2,98.65,5471.75,0
0,0,1,0,39,1,2,1,2,2,0,0,0,2,0,1,2,97.1,4107.3,0
0,0,1,0,64,1,2,0,2,2,2,2,2,2,2,1,2,94.7,6424.7,0
1,0,0,0,68,0,1,0,2,0,2,2,2,2,2,1,1,64.2,4390.25,0
0,0,1,1,34,1,0,2,1,1,1,1,1,1,2,1,3,22.95,756.4,0
0,0,0,0,12,1,0,1,0,2,2,0,0,2,0,1,1,96.2,1573.7,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.25,25.25,0
1,0,1,1,39,1,2,1,2,0,2,2,0,0,1,1,1,94.25,4013.8,0
0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,2,88.8,272.2,1
1,0,1,0,68,1,2,1,2,2,2,2,2,2,1,1,0,120.8,8684.8,1
0,0,0,0,6,1,2,1,0,0,2,0,2,2,0,1,2,103.6,1060.2,1
0,0,0,0,31,1,0,0,0,0,2,0,0,2,0,1,2,65.1,2096.1,0
0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,92.75,6595.9,0
1,0,1,0,62,1,2,1,0,2,0,2,2,2,1,1,2,107.05,6890.0,1
0,0,0,0,19,1,2,2,1,1,1,1,1,1,1,0,1,27.8,615.35,0
1,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,0,27.15,1505.9,0
1,0,1,0,67,1,2,1,0,2,2,2,2,2,1,1,0,116.15,7953.25,0
1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,0,1,95.3,6719.9,0
0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,2,67.6,174.2,0
0,0,0,0,5,1,0,1,0,0,0,0,2,2,0,1,3,91.4,788.6,0
1,0,1,0,26,1,2,0,0,0,0,0,0,0,0,0,2,52.9,1441.95,0
1,0,1,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.85,460.25,1
1,0,1,0,19,1,0,0,2,0,0,0,0,2,0,1,0,62.95,1406.0,0
1,0,1,1,8,1,2,2,1,1,1,1,1,1,2,1,0,27.0,269.65,0
0,0,0,0,6,1,0,0,0,0,0,2,0,2,0,1,3,63.95,629.55,0
1,0,0,1,37,1,0,0,2,2,2,0,2,0,1,0,3,73.2,2894.55,0
0,0,1,1,65,0,1,0,2,2,2,2,0,0,2,0,0,49.25,3121.4,0
1,0,1,1,67,1,2,0,2,2,0,2,0,0,1,1,1,69.85,4748.7,0
0,1,1,0,54,1,0,1,2,2,0,2,2,2,1,1,1,108.5,6205.5,1
0,0,0,0,29,1,2,1,0,2,2,0,2,2,0,0,2,110.55,3645.5,0
1,1,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,77.85,485.25,0
1,1,1,0,65,0,1,0,2,2,0,0,2,2,2,0,1,59.55,3952.65,0
0,0,1,0,15,1,2,1,0,0,2,0,0,2,0,0,3,92.65,1761.05,1
0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,84.95,81.95,1
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,23.15,165.5,0
1,0,1,1,58,1,2,1,0,0,2,0,2,0,2,1,1,92.1,5411.65,0
0,1,1,0,63,1,2,1,2,2,2,2,0,2,1,1,1,108.4,7035.6,0
0,0,1,1,65,1,2,1,0,2,2,2,2,2,1,1,0,111.75,7493.05,0
1,1,0,0,15,1,0,1,0,0,2,0,2,2,0,1,1,98.9,1777.9,1
1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2,53.9,225.6,1
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,28.3,25.3,1
0,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,2,93.05,1862.9,0
1,0,1,0,66,0,1,0,0,2,2,2,0,2,1,1,0,54.05,3635.15,0
1,0,1,0,27,1,2,1,0,2,2,0,2,0,0,0,2,96.8,3019.5,1
1,0,1,1,15,1,2,1,0,0,2,2,2,2,0,0,2,106.3,2012.7,1
0,0,0,0,2,1,0,1,0,2,0,0,0,2,0,1,3,88.95,514.6,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,23.15,20.15,0
0,0,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,77.75,1129.35,0
0,1,1,0,22,1,0,1,0,2,0,0,0,2,0,0,2,87.95,2169.75,1
1,0,1,1,68,1,2,1,0,0,0,0,0,2,2,1,1,87.5,6130.85,0
1,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,32.95,248.95,1
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,51.6,48.6,1
1,0,1,0,14,1,2,1,2,0,0,0,2,2,0,1,2,102.4,1742.95,1
1,0,1,1,67,1,0,1,2,2,2,2,2,2,2,0,1,112.3,7782.85,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,0,22.7,168.9,0
0,0,1,1,20,1,2,0,2,2,2,0,0,0,2,0,2,67.35,1558.65,0
0,1,0,0,37,1,2,1,2,2,2,0,2,2,0,1,2,116.2,4689.5,1
0,1,1,0,42,1,2,1,0,0,0,2,2,2,1,0,2,103.25,4753.85,0
0,0,1,0,60,1,2,1,2,0,2,0,2,0,2,1,1,97.6,5948.7,0
0,1,0,0,36,1,0,1,0,0,0,0,2,2,0,1,2,94.55,3673.6,0
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,22.45,19.45,1
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,23.25,20.25,0
1,0,0,0,27,1,0,1,0,0,2,2,2,2,2,0,0,102.45,3109.9,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,73.3,70.3,1
1,0,0,0,65,1,2,1,2,2,2,0,2,2,2,1,1,113.05,7430.75,0
0,0,0,0,40,1,0,1,0,2,2,0,2,0,0,1,1,91.15,3973.2,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,22.7,129.55,0
1,0,0,0,42,1,2,1,2,0,0,0,2,0,0,1,1,92.15,4245.55,0
0,1,0,0,49,1,0,1,0,2,0,0,0,0,0,1,1,76.8,4003.85,0
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,2,73.0,1144.5,1
0,0,1,1,68,0,1,0,2,2,2,2,0,2,2,0,1,58.65,3880.05,0
1,0,0,0,11,0,1,0,0,0,0,2,0,0,0,1,2,32.7,438.25,1
0,0,1,0,49,1,2,1,0,0,0,2,0,2,1,1,2,94.15,4862.5,0
0,0,1,0,20,1,0,0,0,2,0,0,2,2,0,1,0,72.45,1614.05,0
0,0,1,1,34,1,0,2,1,1,1,1,1,1,2,1,3,22.95,756.4,0
1,0,1,0,45,1,2,0,2,0,2,2,2,2,1,0,2,87.35,4059.35,1
0,0,0,0,43,1,2,1,0,2,2,0,2,2,0,1,2,109.4,5127.95,1
1,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,27.1,259.8,1
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,0,2,92.3,577.6,1
0,0,0,0,34,1,2,0,0,2,0,2,0,2,0,0,1,71.15,2656.3,0
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,33.4,82.15,0
1,0,0,0,25,1,0,1,0,2,0,2,2,0,0,0,3,92.65,2623.65,0
1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,2,98.5,829.1,1
0,0,1,0,68,1,2,1,2,2,0,0,0,0,2,1,0,87.05,6052.25,0
1,0,0,0,49,1,2,2,1,1,1,1,1,1,1,0,0,27.05,1301.9,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,3,22.45,246.25,0
0,1,1,0,43,1,2,1,0,0,2,0,2,2,0,0,2,102.7,4747.2,0
1,1,0,0,68,1,2,2,1,1,1,1,1,1,2,0,0,28.4,1809.35,0
1,0,0,0,0,1,0,1,2,0,0,0,0,2,0,1,3,89.05,244.85,0
0,0,1,0,50,1,2,1,2,2,2,2,2,2,1,1,3,117.65,6049.5,0
0,1,0,0,5,1,2,1,0,0,0,0,0,2,0,1,2,87.45,762.5,1
0,0,1,1,52,1,0,0,2,2,2,0,0,0,2,1,1,64.3,3346.8,0
0,0,1,1,43,1,0,0,0,2,0,2,0,2,2,0,0,66.8,3007.25,0
1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,2,32.9,92.25,0
0,0,0,0,21,1,0,2,1,1,1,1,1,1,0,1,1,22.2,532.1,0
1,0,1,0,57,1,2,0,2,0,2,2,0,2,2,0,1,78.35,4729.3,0
0,0,0,0,16,1,2,1,2,0,0,0,2,0,0,1,0,92.1,1879.25,0
0,0,0,0,65,1,2,0,2,0,2,2,2,2,2,1,1,88.35,5897.4,0
1,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,27.85,62.0,0
1,0,1,1,45,1,2,1,0,0,2,0,2,2,0,1,2,102.8,4872.45,1
1,0,0,0,36,1,2,1,0,0,0,0,2,0,0,1,2,87.9,3369.05,0
0,0,1,1,20,1,2,1,0,2,2,0,0,0,1,0,0,86.15,2033.05,0
0,0,0,0,0,1,0,1,2,2,0,0,2,0,0,1,2,94.15,168.5,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,22.35,219.35,0
0,0,1,1,34,1,0,0,2,2,0,0,0,0,0,0,2,57.5,2076.05,0
0,0,1,1,65,1,2,0,2,0,2,2,0,0,2,1,1,67.15,4254.1,0
0,0,1,1,67,1,0,1,0,0,2,0,0,0,2,0,2,79.05,5436.45,0
0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,0,2,57.85,355.1,0
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.05,713.0,1
0,0,1,1,37,1,0,0,0,2,0,2,0,2,1,1,0,69.5,2728.6,1
0,0,1,0,8,1,2,0,2,0,2,0,2,2,1,0,2,81.85,876.75,0
0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,27.45,1681.6,0
1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,2,32.9,92.25,0
1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,0,0,117.55,8306.05,0
0,0,0,0,29,1,2,1,0,2,2,0,2,2,0,0,2,110.55,3645.5,0
1,0,0,0,64,1,2,1,0,2,2,2,2,2,1,0,2,111.45,7176.55,1
0,0,0,0,22,1,0,1,2,0,2,2,0,0,1,1,1,90.15,2274.1,0
1,0,0,1,17,1,2,1,2,0,0,0,0,0,0,0,2,83.35,1747.2,0
1,0,0,0,20,1,0,1,0,0,0,0,0,2,0,1,1,82.85,2001.0,0
0,1,1,0,54,1,2,1,0,0,0,2,2,2,0,1,0,103.4,5749.8,0
1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,3,22.8,572.2,0
1,0,0,1,51,1,0,2,1,1,1,1,1,1,1,0,0,22.1,1001.5,0
1,0,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,77.95,825.7,1
0,0,0,1,30,1,2,1,2,2,2,2,2,2,2,1,1,119.15,3946.9,0
1,0,0,0,66,1,2,1,2,2,2,2,2,2,2,1,0,117.95,7711.25,0
0,1,0,0,50,1,2,1,0,2,0,0,0,0,0,1,2,82.5,4370.25,1
0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,0,108.7,6816.95,0
0,0,1,0,4,1,2,1,0,0,0,0,0,2,0,1,1,88.2,627.4,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,24.05,113.85,1
0,0,0,0,17,1,2,1,0,2,0,0,2,2,0,1,1,102.85,1992.55,0
1,1,0,0,35,1,2,1,0,2,0,0,0,2,0,0,2,93.7,3413.25,0
0,0,1,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.75,6871.7,0
1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,27.25,1077.95,0
1,0,1,1,49,1,0,2,1,1,1,1,1,1,1,0,1,23.2,1068.15,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,72.35,69.35,1
1,0,0,0,20,1,0,1,0,0,0,0,0,2,0,1,1,82.85,2001.0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,28.3,77.75,1
0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,81.8,78.8,1
1,0,0,0,10,1,0,1,0,0,2,0,0,0,0,0,2,79.45,1117.55,0
1,0,1,0,36,1,0,1,0,2,2,0,0,0,0,1,2,83.0,3168.75,0
0,0,1,1,68,1,0,0,2,2,2,0,0,2,2,0,1,71.75,4888.2,0
0,0,0,0,26,1,0,1,0,0,0,2,2,0,0,0,2,88.15,2555.9,1
0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,87.05,134.05,0
0,0,0,0,42,1,2,1,0,2,2,0,0,2,1,1,2,97.15,4408.45,0
1,0,1,1,36,1,2,0,0,0,2,0,2,2,0,1,2,77.55,3015.75,0
1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,77.65,383.65,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,22.75,311.6,0
1,0,0,0,8,1,2,1,0,0,2,0,2,0,0,1,2,92.55,1021.75,0
1,0,0,1,49,1,0,0,2,2,0,2,0,0,1,0,1,65.85,3419.5,0
1,0,1,1,21,1,0,0,2,2,2,0,0,0,1,1,0,64.6,1611.0,0
1,0,0,0,42,1,0,2,1,1,1,1,1,1,2,0,1,22.2,908.15,0
1,1,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,22.5,1193.55,0
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,0,96.55,536.4,1
0,0,1,0,14,1,2,1,0,0,0,2,2,0,0,1,2,91.85,1594.75,0
