gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,27.8,20.3,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52.6,45.1,1
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,77.25,69.75,1
1,0,0,0,46,1,2,2,1,1,1,1,1,1,2,1,0,33.45,1444.05,0
1,0,0,0,36,1,2,1,0,2,2,0,2,0,1,1,1,102.4,4422.95,0
1,0,0,0,18,1,2,1,0,2,2,0,2,2,0,1,2,113.2,2979.5,1
0,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,2,103.5,6109.75,0
0,0,0,0,60,1,2,0,2,2,2,2,2,2,2,0,1,97.25,6367.2,0
0,0,0,1,12,1,2,1,0,0,0,0,0,2,0,1,2,92.25,1816.75,0
1,0,0,1,0,1,0,1,0,0,0,0,2,2,0,1,2,98.35,90.85,1
0,0,0,0,46,1,0,0,2,0,2,2,0,0,1,1,1,67.75,3282.75,0
0,0,0,0,2,1,2,1,0,2,0,0,2,0,0,1,0,97.25,1052.4,1
0,0,1,0,42,0,1,0,2,2,2,2,2,2,2,0,1,73.75,3330.1,0
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,26.95,19.45,1
1,0,0,1,50,1,0,2,1,1,1,1,1,1,2,0,3,27.45,1189.9,0
1,1,1,0,26,1,0,0,0,0,2,2,0,0,1,0,1,61.6,1992.85,0
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,56.1,48.6,1
0,0,1,0,3,1,2,0,2,2,0,2,2,0,0,1,2,83.7,981.45,0
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,3,28.3,1521.2,0
0,0,1,1,43,1,0,2,1,1,1,1,1,1,2,0,3,28.4,1146.05,0
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,26.5,348.8,0
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,82.95,480.75,1
1,0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,102.4,1048.85,1
0,0,1,1,49,1,2,0,2,2,2,2,2,2,2,0,1,97.8,5194.05,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,37.45,29.95,1
0,1,1,1,37,1,0,1,0,0,0,0,0,0,0,0,0,78.05,3309.25,1
0,0,0,0,13,1,0,0,0,2,2,0,0,0,1,0,0,63.3,1327.85,0
0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,87.5,412.5,1
1,0,1,1,62,0,1,0,2,2,2,2,0,0,2,0,1,52.75,3139.8,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,27.85,176.3,0
0,0,1,0,5,1,2,0,0,0,0,0,0,0,0,1,2,58.6,711.15,0
0,0,1,0,61,1,0,2,1,1,1,1,1,1,2,0,1,26.6,1372.45,0
0,0,1,1,57,1,2,0,2,2,0,2,2,0,2,0,1,81.5,4868.4,0
0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,91.25,247.25,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,77.6,70.1,0
0,1,1,0,30,0,1,0,0,2,0,0,2,0,0,1,2,46.8,1637.4,1
1,0,1,1,57,1,2,0,2,2,2,2,0,0,1,1,1,76.85,4653.25,0
0,0,1,0,13,1,2,1,0,0,2,0,0,2,0,0,3,97.65,2044.95,0
0,0,0,0,26,1,2,1,0,2,2,0,2,2,1,1,0,112.3,3886.45,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,27.85,20.35,0
0,1,1,0,2,1,0,0,2,0,2,2,2,2,1,1,2,86.7,943.85,0
0,1,0,0,6,1,2,1,0,0,0,0,2,2,0,1,2,103.65,1529.2,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,26.75,86.05,0
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,76.65,69.15,1
1,0,1,0,54,1,0,1,2,2,0,2,2,2,2,1,1,111.55,6605.55,0
1,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,93.1,813.85,1
0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,27.65,353.65,0
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,1,3,27.6,936.85,0
1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,3,32.65,476.8,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,28.4,20.9,1
1,1,1,0,10,1,0,1,0,2,0,0,0,0,0,1,2,81.15,1463.5,1
1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,3,32.65,476.8,0
1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,82.25,144.8,0
0,0,0,0,2,1,0,1,0,0,2,2,0,2,0,1,2,96.9,1095.65,1
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,28.2,20.7,0
0,0,1,0,32,1,2,0,2,2,0,2,0,0,0,1,1,73.9,2727.8,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,77.2,316.9,1
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,86.5,303.15,1
1,0,1,1,61,1,0,0,0,2,0,2,2,2,2,1,1,80.85,5154.5,0
0,0,0,0,20,1,2,0,2,0,2,0,2,2,1,1,1,86.8,2427.1,0
0,0,0,0,23,1,0,1,0,0,0,0,0,0,0,1,0,77.9,2406.1,0
0,0,0,0,37,1,2,0,2,2,0,2,0,2,2,0,3,81.55,3496.3,0
1,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,81.2,1558.7,0
1,0,1,1,57,1,2,1,2,2,0,2,0,0,1,0,2,97.05,6038.55,0
1,0,0,0,14,1,0,0,2,0,0,0,0,0,0,1,2,58.65,1275.7,0
0,0,1,1,8,1,0,0,0,0,2,2,0,0,1,1,1,61.9,957.1,0
0,1,0,0,6,1,0,1,0,0,0,2,2,2,0,1,2,101.95,1511.2,1
1,1,0,0,25,1,2,1,0,0,2,0,2,2,0,1,2,108.9,3496.3,1
0,0,0,0,57,1,2,0,2,0,2,2,2,2,2,1,3,92.75,5714.2,0
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,77.2,572.85,0
1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,36.85,216.45,0
1,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,1,47.9,77.15,1
0,0,0,0,56,1,2,1,0,2,0,0,2,0,1,1,0,96.4,6000.1,0
0,1,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,92.2,392.5,0
0,0,1,1,45,1,2,0,2,2,0,2,0,2,1,1,0,83.25,4264.25,0
0,1,1,0,61,1,0,1,0,2,2,0,2,2,2,1,2,106.7,7213.75,0
0,0,1,1,62,1,0,0,2,2,2,2,0,2,2,1,2,81.85,5237.4,0
0,0,0,1,4,1,2,1,2,0,0,2,0,0,0,1,3,93.5,1164.05,0
1,0,1,1,34,0,1,0,2,2,2,2,0,2,2,1,1,61.55,2375.2,0
0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,57.6,709.5,0
0,0,0,0,42,0,1,0,2,2,2,0,2,2,2,1,0,66.25,3038.55,0
1,0,1,1,3,1,0,2,1,1,1,1,1,1,1,0,3,27.5,218.55,0
0,0,1,1,56,1,2,1,0,2,2,0,2,2,1,1,1,109.95,6615.15,1
0,0,0,1,25,1,2,0,0,0,0,0,0,0,0,0,3,57.65,1655.35,0
1,0,1,0,45,1,2,1,2,2,0,0,2,0,0,1,2,104.25,5238.9,1
0,0,0,0,38,1,2,2,1,1,1,1,1,1,2,0,1,31.5,1183.05,0
1,0,1,1,18,1,0,1,0,2,2,0,2,2,1,0,0,107.85,2799.0,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,77.1,69.6,1
0,0,1,0,2,1,2,0,2,0,2,0,2,2,1,0,2,86.35,876.75,0
0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,1,2,83.35,647.5,0
0,0,0,0,46,0,1,0,0,0,0,0,2,2,0,1,1,52.35,2564.95,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,27.95,237.3,0
0,0,0,0,0,1,0,1,2,0,2,0,2,2,0,1,1,106.5,287.4,1
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,27.7,123.65,0
0,0,0,0,27,1,2,1,0,2,2,0,2,2,0,1,0,109.4,3545.35,1
0,0,0,0,8,0,1,0,2,2,0,2,0,0,1,1,3,47.7,711.95,0
0,0,1,1,57,0,1,0,0,2,2,2,2,2,2,1,2,67.05,4103.9,0
1,0,0,0,40,1,2,1,2,2,2,2,2,2,1,0,1,121.85,5791.1,0
1,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,101.95,2653.65,1
0,0,1,0,45,1,2,1,0,2,0,0,0,0,0,1,1,85.25,4266.4,0
1,0,1,0,55,1,0,2,1,1,1,1,1,1,2,1,1,27.9,1414.45,0
1,0,0,1,29,0,1,0,2,0,0,2,2,0,1,0,0,52.55,1790.6,0
1,0,1,1,60,1,2,0,0,2,2,2,2,2,2,1,2,91.6,5979.7,0
1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,82.9,1189.4,0
0,0,0,0,61,1,2,1,2,2,2,2,2,2,2,0,3,118.8,7985.9,0
0,0,0,0,27,1,2,1,2,2,2,0,0,0,0,0,0,98.7,3382.3,0
0,0,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,105.45,384.5,1
1,0,0,0,9,1,0,0,0,0,2,2,0,0,0,1,1,62.5,1046.5,1
1,0,1,0,21,1,2,0,0,0,2,2,2,2,1,1,3,86.8,2484.0,0
0,0,0,0,0,1,0,1,0,0,2,0,2,2,0,0,2,101.9,94.4,1
1,0,0,1,13,1,0,2,1,1,1,1,1,1,1,0,3,27.3,465.45,0
0,0,1,0,62,1,2,0,2,2,2,2,2,2,2,1,2,99.9,6786.1,0
1,0,1,1,17,1,2,1,0,0,0,0,0,0,0,1,0,83.25,1929.0,0
0,0,0,0,12,1,0,0,2,0,0,0,0,0,0,1,1,56.3,1054.6,1
0,0,1,1,7,1,0,1,0,0,2,2,2,2,1,0,0,106.1,1704.95,1
