gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,58.3,92.45,1
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,1,30.3,677.05,0
0,1,0,0,2,1,0,0,0,0,0,2,2,0,0,0,2,69.9,1023.9,1
1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,29.6,529.5,0
0,0,0,0,4,1,2,1,0,0,0,2,2,0,0,1,2,98.85,1639.3,1
1,0,0,0,39,1,0,1,0,2,0,2,0,0,0,1,3,91.1,4348.1,0
1,0,0,0,25,1,0,0,0,0,0,2,0,0,2,1,0,60.3,1971.15,0
1,0,1,0,0,1,2,1,2,0,0,0,0,2,0,1,2,98.55,801.3,0
1,0,0,0,13,1,0,0,2,0,2,2,2,2,1,0,2,92.2,2212.55,0
1,0,1,0,20,1,2,1,0,0,2,0,2,2,0,0,2,111.35,3527.3,0
1,0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,104.6,701.3,0
1,0,0,0,5,1,2,0,0,0,2,2,0,0,0,0,2,70.05,1144.6,0
0,0,0,0,29,1,2,1,2,2,2,2,2,2,2,0,1,125.55,4895.1,0
0,0,1,0,47,1,0,1,2,2,0,2,0,2,1,0,0,104.2,5860.7,0
1,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,98.95,370.65,1
0,0,1,1,45,1,2,1,0,2,2,0,2,2,1,1,2,116.65,6256.2,0
1,0,1,0,19,1,0,1,0,0,2,0,2,2,1,1,2,106.3,3036.75,1
0,0,1,1,57,1,0,0,2,0,2,0,2,2,2,0,1,88.05,5574.35,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,30.4,510.8,0
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,86.4,143.35,1
0,1,1,0,40,1,0,1,0,0,2,2,2,2,1,1,2,109.6,5437.1,0
1,0,0,0,36,1,2,1,2,2,2,2,2,2,1,0,1,124.85,5791.1,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,29.55,19.05,0
0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,84.95,294.45,0
0,0,0,0,44,1,2,0,2,2,2,2,0,0,1,1,1,81.6,4299.2,0
1,0,1,0,38,1,0,1,2,2,2,2,2,2,2,1,2,116.8,5487.0,0
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,30.9,20.4,0
1,1,1,0,37,1,2,1,2,0,2,0,0,2,1,1,0,104.15,4839.15,0
1,0,0,0,8,1,2,1,0,2,0,0,0,0,0,1,3,89.35,1600.25,0
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,0,30.8,470.6,0
1,0,1,0,21,1,0,0,2,2,2,0,0,0,0,0,3,71.5,2130.45,0
1,0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,105.4,1048.85,1
1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,60.65,50.15,0
1,0,0,0,37,1,0,2,1,1,1,1,1,1,1,0,2,29.6,1007.8,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30.15,19.65,1
0,0,0,0,41,1,2,1,2,0,2,0,0,0,1,1,1,94.75,4589.85,0
0,0,1,1,19,1,2,0,0,0,2,2,2,2,1,1,2,89.65,2531.4,0
1,0,1,1,52,1,2,0,2,0,2,2,2,2,2,1,3,94.5,5714.25,0
1,0,1,1,43,1,0,2,1,1,1,1,1,1,2,0,3,31.25,1123.15,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,29.95,19.45,0
1,0,1,1,56,1,2,1,2,2,0,0,2,0,0,1,1,108.05,6669.05,0
1,0,1,1,14,0,1,0,0,2,2,2,2,2,1,1,1,70.5,1682.05,0
0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,95.1,360.1,1
0,0,1,1,0,1,2,1,0,2,2,0,2,2,0,1,1,112.6,1068.85,1
0,0,0,0,41,1,0,0,0,2,2,0,0,2,2,1,3,75.25,3617.1,0
1,0,0,1,11,0,1,0,2,0,0,0,2,0,1,1,1,51.15,970.55,0
0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,95.55,85.05,1
1,0,0,0,14,0,1,0,0,0,0,2,0,0,0,1,1,40.6,810.85,0
1,0,0,0,58,1,2,0,2,2,2,2,0,0,2,0,0,80.15,4908.25,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,30.7,20.2,0
1,0,1,0,40,1,2,1,0,2,2,0,2,2,0,1,2,114.8,5278.15,1
0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1,2,60.8,913.3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,54.45,43.95,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,56.05,45.55,0
1,0,0,0,35,1,2,0,0,0,0,2,2,0,2,1,0,76.65,3199.0,0
1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,3,65.6,113.35,1
0,0,1,0,0,1,2,1,0,2,0,0,0,2,0,1,1,102.0,242.95,1
1,0,0,1,27,1,0,1,2,2,2,2,2,2,2,1,2,121.65,4507.15,0
1,1,1,0,16,1,2,1,0,0,0,0,0,0,0,0,3,88.4,2351.45,0
0,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,95.4,764.95,1
1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,85.3,321.9,1
1,1,1,0,58,1,2,0,0,2,2,2,2,0,2,0,1,87.85,5396.25,0
1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,40.15,118.5,1
1,1,1,0,2,1,0,1,0,0,2,2,0,2,0,1,2,102.05,1540.05,0
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,0,34.6,861.85,0
1,0,0,0,0,1,0,1,2,0,2,0,2,2,1,1,2,109.4,1064.95,0
1,1,1,1,50,1,2,2,1,1,1,1,1,1,2,1,0,34.9,1548.65,0
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,91.15,144.15,1
1,0,1,1,58,1,2,0,2,0,0,0,0,0,2,0,0,65.8,3983.6,0
1,0,0,1,5,1,0,2,1,1,1,1,1,1,2,0,1,31.35,467.5,0
0,1,1,0,50,1,0,1,2,2,2,0,0,2,1,0,0,107.5,6430.9,0
0,0,1,1,58,1,0,0,2,2,2,2,2,2,2,1,0,94.2,6096.9,0
1,1,1,0,46,1,0,1,0,2,2,0,2,2,1,1,2,108.45,5867.0,0
0,0,0,0,51,1,0,0,2,2,2,2,2,2,2,1,0,95.35,5459.2,0
0,0,1,1,35,1,0,0,2,0,2,2,0,0,0,0,0,72.25,3024.15,0
0,0,1,0,58,0,1,0,2,2,2,0,0,2,2,1,2,59.7,3580.95,0
0,0,0,0,42,1,0,2,1,1,1,1,1,1,2,0,0,30.2,1051.9,0
1,1,1,0,10,0,1,0,2,0,0,0,0,2,0,0,0,49.6,971.3,1
0,0,1,0,54,1,2,1,0,0,2,0,2,0,2,1,0,100.45,5974.3,0
0,1,0,0,3,1,0,1,0,2,2,0,2,0,0,1,2,99.65,1496.9,1
0,0,1,0,55,1,2,1,0,2,2,0,0,0,0,1,0,95.9,5869.4,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,81.25,70.75,1
1,0,1,0,1,1,2,1,0,0,2,2,2,2,0,1,2,113.95,1539.8,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,30.55,358.5,0
1,0,0,0,55,0,1,0,0,2,2,0,0,0,1,1,0,46.25,2492.25,0
1,0,1,1,29,1,2,1,0,0,2,2,2,2,1,1,1,114.8,4451.85,0
1,0,1,1,51,1,2,1,2,0,2,2,2,2,2,0,0,119.15,6937.95,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,30.6,20.1,1
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,59.1,48.6,1
1,0,0,0,0,0,1,0,0,0,2,0,2,0,1,1,2,52.1,470.6,1
1,0,0,1,25,1,2,2,1,1,1,1,1,1,2,0,3,35.5,1004.35,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,81.75,71.25,0
0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,1,1,61.45,229.4,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,80.4,69.9,1
1,1,0,0,50,1,2,1,2,2,0,0,2,2,0,1,0,114.0,6548.65,0
0,0,0,0,53,1,0,0,2,2,0,2,0,0,1,0,1,71.0,3870.0,0
0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,90.9,224.05,1
1,0,1,0,30,1,0,0,0,2,2,2,2,0,1,1,2,81.45,3250.45,0
1,1,0,0,49,1,2,1,2,2,2,0,2,2,0,1,0,119.9,7031.45,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30.5,20.0,1
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,79.75,69.25,1
1,0,0,0,2,1,2,1,0,0,0,2,0,2,0,1,1,99.55,1448.6,1
1,0,1,0,57,1,2,0,2,2,0,2,2,0,2,0,1,84.0,5357.75,0
1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,89.25,426.35,0
0,0,1,1,42,1,2,1,0,2,2,2,0,2,1,1,1,110.25,5608.4,0
1,0,1,1,50,1,0,1,2,2,0,0,0,0,0,0,2,91.55,5135.35,0
1,0,0,0,10,1,2,2,1,1,1,1,1,1,1,0,2,35.1,592.65,0
1,1,1,0,57,1,2,2,1,1,1,1,1,1,2,0,0,35.35,1901.0,0
1,0,1,0,57,1,2,1,0,2,2,2,2,2,2,1,1,119.1,7690.9,1
0,1,0,0,0,1,2,1,0,2,0,0,0,2,0,0,2,100.0,161.5,1
0,0,0,0,17,1,2,0,2,0,2,2,0,0,0,0,1,75.75,1994.3,1
0,1,0,0,33,1,2,1,0,2,0,2,2,0,0,1,2,105.55,4504.55,1
0,0,1,1,38,1,0,0,0,0,2,0,0,0,1,1,0,61.45,2610.65,0
1,0,0,0,45,1,2,1,0,2,2,2,2,2,0,1,2,121.85,6519.75,0
0,0,1,0,11,1,0,1,0,0,2,0,0,0,0,1,2,85.1,1797.75,0
1,0,0,0,8,1,0,1,0,2,0,0,2,2,0,1,3,103.7,2157.3,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,30.5,417.7,0
0,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,2,30.9,321.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,34.4,300.8,1
1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,3,66.3,274.35,0
0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,3,46.4,35.9,0
0,1,1,0,52,1,2,1,0,2,0,0,2,2,0,1,2,111.3,6690.75,0
0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,1,2,91.35,356.1,0
1,1,1,0,30,1,0,2,1,1,1,1,1,1,2,1,1,29.85,847.25,0
1,0,0,0,0,0,1,0,2,2,2,0,0,0,1,0,3,50.05,373.0,0
0,0,1,1,0,0,1,0,0,2,0,2,0,0,0,0,2,44.75,163.55,0
0,0,0,1,4,1,2,0,2,0,0,0,0,2,0,0,2,75.3,1166.7,0
0,0,1,1,58,1,2,1,2,2,0,0,2,2,1,1,2,114.65,7303.05,0
0,1,1,0,36,1,2,1,0,0,0,2,2,2,1,1,2,111.15,5189.75,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30.7,123.65,0
1,0,1,0,38,1,0,1,2,2,2,2,2,2,2,1,2,116.8,5487.0,0
0,1,0,0,43,1,2,1,2,0,2,2,0,2,2,0,1,111.8,5779.6,0
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,3,35.85,1715.15,0
1,0,0,0,29,0,1,0,0,0,2,2,0,2,1,0,2,54.65,1931.3,0
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,79.75,69.25,1
0,0,1,1,55,1,2,0,2,0,2,2,0,0,2,1,1,74.65,4254.1,0
0,0,0,0,9,1,2,0,0,0,0,2,2,2,1,1,3,84.25,1756.6,0
0,0,0,0,48,1,0,0,2,0,0,2,0,2,2,1,3,75.6,3846.75,0
0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,1,91.5,818.05,1
0,0,1,0,4,1,0,2,1,1,1,1,1,1,2,0,3,30.6,370.5,0
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,30.95,150.75,0
1,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,95.0,662.65,1
1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,65.25,438.05,0
0,1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,100.6,816.8,0
0,0,1,1,44,0,1,0,2,0,2,2,2,2,2,0,3,70.25,3624.35,0
1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,66.05,55.55,0
0,0,1,1,26,0,1,0,0,2,0,0,2,2,0,1,2,61.35,2036.55,0
0,0,0,0,0,1,0,1,0,0,2,2,0,2,0,1,2,99.9,1095.65,1
0,0,0,0,0,1,0,1,0,2,0,0,2,2,1,1,3,104.55,633.45,0
1,0,1,1,38,1,0,0,2,2,2,0,2,2,2,0,2,89.7,4016.3,0
0,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,30.75,1566.9,0
1,0,0,0,23,1,2,0,2,2,2,2,2,2,1,1,0,101.1,3358.65,0
0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,30.55,471.7,0
0,0,1,0,18,1,0,2,1,1,1,1,1,1,1,0,3,29.8,593.2,0
1,0,1,1,0,1,0,1,2,0,0,0,0,2,0,0,2,94.55,1095.3,1
1,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,2,31.05,1432.55,0
0,1,0,0,14,1,2,1,0,0,2,2,2,2,0,1,2,113.8,2890.65,1
0,0,0,0,28,1,0,2,1,1,1,1,1,1,1,1,3,31.15,958.1,0
1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,105.3,1563.9,0
1,1,0,0,31,1,0,0,2,0,2,0,0,2,1,0,1,73.2,2791.5,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,55.65,45.15,1
0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,3,29.8,755.5,0
0,0,0,0,58,1,2,0,2,2,0,0,0,0,2,0,0,70.25,4265.0,0
0,0,1,1,0,1,2,0,0,0,0,2,0,2,0,1,2,76.85,740.8,1
1,0,0,0,28,1,0,2,1,1,1,1,1,1,1,1,3,30.05,839.4,0
0,0,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,115.8,545.2,1
0,1,1,0,2,1,2,1,0,0,0,0,0,2,0,1,1,95.85,1375.15,1
0,0,1,1,47,1,0,0,2,0,0,0,0,0,1,1,0,60.2,2961.4,0
1,1,1,0,40,1,2,1,0,0,0,0,0,0,0,0,0,84.5,3919.15,0
1,0,0,0,17,1,2,0,0,2,0,2,2,0,0,1,2,81.55,2168.15,0
1,1,1,1,20,1,2,1,0,2,2,2,2,2,0,1,2,119.4,3625.2,0
0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,40.15,291.4,1
0,0,0,0,20,1,2,0,0,0,0,2,2,0,0,0,3,75.5,2157.5,0
0,0,1,0,58,1,2,1,0,2,2,2,2,2,1,1,2,119.75,8109.8,1
1,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,35.35,62.0,0
